['p4', '00:24:36', 'zoom', 'geo-0-1', '5', 'Question']
['p4', '00:30:23', 'range select', 'geo-0-1', '0-11260-11268-9_1-26126-26138-9_', 'Sensemaking']
['p4', '00:30:23', 'range select', 'geo-0-1', '0-11260-11272-9_1-26126-26144-9_', 'Sensemaking']
['p4', '00:30:23', 'range select', 'geo-0-1', '0-11260-11288-9_1-26126-26163-9_', 'Sensemaking']
['p4', '00:30:23', 'range select', 'geo-0-1', '0-11260-11297-9_1-26126-26173-9_', 'Sensemaking']
['p4', '00:30:23', 'range select', 'geo-0-1', '0-11260-11305-9_1-26126-26180-9_', 'Sensemaking']
['p4', '00:30:23', 'range select', 'geo-0-1', '0-11260-11312-9_1-26126-26184-9_', 'Sensemaking']
['p4', '00:30:23', 'range select', 'geo-0-1', '0-11260-11325-9_1-26126-26194-9_', 'Sensemaking']
['p4', '00:30:23', 'range select', 'geo-0-1', '0-11260-11328-9_1-26126-26196-9_', 'Sensemaking']
['p4', '00:30:23', 'range select', 'geo-0-1', '0-11260-11330-9_1-26126-26196-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11331-9_1-26126-26196-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11335-9_1-26126-26196-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11340-9_1-26126-26196-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11353-9_1-26126-26195-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11358-9_1-26126-26195-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11361-9_1-26126-26195-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11363-9_1-26126-26194-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11364-9_1-26126-26194-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11364-9_1-26126-26193-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11365-9_1-26126-26193-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11366-9_1-26126-26193-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11367-9_1-26126-26193-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11370-9_1-26126-26193-9_', 'Sensemaking']
['p4', '00:30:24', 'range select', 'geo-0-1', '0-11260-11371-9_1-26126-26193-9_', 'Sensemaking']
['p4', '00:30:25', 'range select', 'geo-0-1', '0-11260-11376-9_1-26126-26193-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11168-9_1-26116-26116-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11170-9_1-26116-26119-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11174-9_1-26116-26124-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11180-9_1-26116-26130-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11187-9_1-26116-26136-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11196-9_1-26116-26145-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11204-9_1-26116-26153-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11211-9_1-26116-26159-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11232-9_1-26116-26179-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11239-9_1-26116-26184-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11244-9_1-26116-26188-9_', 'Sensemaking']
['p4', '00:30:27', 'range select', 'geo-0-1', '0-11168-11247-9_1-26116-26190-9_', 'Sensemaking']
['p4', '00:30:28', 'range select', 'geo-0-1', '0-11168-11248-9_1-26116-26190-9_', 'Sensemaking']
['p4', '00:30:28', 'range select', 'geo-0-1', '0-11168-11250-9_1-26116-26190-9_', 'Sensemaking']
['p4', '00:30:28', 'range select', 'geo-0-1', '0-11168-11254-9_1-26116-26191-9_', 'Sensemaking']
['p4', '00:30:28', 'range select', 'geo-0-1', '0-11168-11258-9_1-26116-26193-9_', 'Sensemaking']
['p4', '00:30:28', 'range select', 'geo-0-1', '0-11168-11260-9_1-26116-26194-9_', 'Sensemaking']
['p4', '00:30:38', 'range select', 'geo-0-1', '0-11103-11103-9_1-26048-26049-9_', 'Sensemaking']
['p4', '00:30:38', 'range select', 'geo-0-1', '0-11103-11152-9_1-26048-26100-9_', 'Sensemaking']
['p4', '00:30:38', 'range select', 'geo-0-1', '0-11103-11164-9_1-26048-26113-9_', 'Sensemaking']
['p4', '00:30:38', 'range select', 'geo-0-1', '0-11103-11172-9_1-26048-26120-9_', 'Sensemaking']
['p4', '00:30:38', 'range select', 'geo-0-1', '0-11103-11179-9_1-26048-26127-9_', 'Sensemaking']
['p4', '00:30:38', 'range select', 'geo-0-1', '0-11103-11218-9_1-26048-26169-9_', 'Sensemaking']
['p4', '00:30:38', 'range select', 'geo-0-1', '0-11103-11235-9_1-26048-26185-9_', 'Sensemaking']
['p4', '00:30:39', 'range select', 'geo-0-1', '0-11103-11266-9_1-26048-26207-9_', 'Sensemaking']
['p4', '00:30:39', 'range select', 'geo-0-1', '0-11103-11307-9_1-26048-26234-9_', 'Sensemaking']
['p4', '00:30:39', 'range select', 'geo-0-1', '0-11103-11321-9_1-26048-26243-9_', 'Sensemaking']
['p4', '00:30:39', 'range select', 'geo-0-1', '0-11103-11360-9_1-26048-26276-9_', 'Sensemaking']
['p4', '00:30:39', 'range select', 'geo-0-1', '0-11103-11368-9_1-26048-26280-9_', 'Sensemaking']
['p4', '00:30:43', 'pan', 'geo-0-1', '-5610', '-13081', 'Sensemaking']
['p4', '00:30:43', 'zoom', 'geo-0-1', '8', 'Sensemaking']
['p4', '00:30:43', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5120-5375-9x1-13056-13311-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5120-5375-9x1-12800-13055-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5376-5631-9x1-12800-13055-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5376-5631-9x1-13056-13311-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5632-5887-9x1-12800-13055-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5632-5887-9x1-13056-13311-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5120-5375-9x1-12800-13055-9x2-0-11-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5120-5375-9x1-13056-13311-9x2-0-11-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5376-5631-9x1-12800-13055-9x2-0-11-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5376-5631-9x1-13056-13311-9x2-0-11-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5632-5887-9x1-12800-13055-9x2-0-11-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5632-5887-9x1-13056-13311-9x2-0-11-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5120-5375-9x1-13056-13311-9x3-0-30-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5120-5375-9x1-12800-13055-9x3-0-30-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5376-5631-9x1-12800-13055-9x3-0-30-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5376-5631-9x1-13056-13311-9x3-0-30-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5632-5887-9x1-12800-13055-9x3-0-30-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5632-5887-9x1-13056-13311-9x3-0-30-0', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5376-5631-9x1-12800-13055-9x5-0-29-1', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5120-5375-9x1-13056-13311-9x5-0-29-1', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5120-5375-9x1-12800-13055-9x5-0-29-1', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5376-5631-9x1-13056-13311-9x5-0-29-1', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5632-5887-9x1-12800-13055-9x5-0-29-1', 'Sensemaking']
['p4', '00:30:43', 'tile cached', 'undefined', '0-5632-5887-9x1-13056-13311-9x5-0-29-1', 'Sensemaking']
['p4', '00:30:43', 'pan', 'geo-0-1', '-2805', '-6541', 'Sensemaking']
['p4', '00:30:44', 'zoom', 'geo-0-1', '7', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-8x1-6400-6655-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-8x1-6400-6655-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-8x1-6656-6911-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-8x1-6400-6655-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-8x1-6656-6911-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-8x1-6656-6911-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-9x1-12800-13055-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-9x1-13056-13311-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5120-5375-9x1-13312-13567-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-9x1-13312-13567-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5376-5631-9x1-13312-13567-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5888-6143-9x1-13056-13311-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5888-6143-9x1-12800-13055-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5632-5887-9x1-13312-13567-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5888-6143-9x1-13312-13567-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-7x1-12800-13055-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-7x1-13056-13311-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-7x1-13312-13567-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-8x1-6400-6655-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-8x1-6656-6911-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-8x1-6400-6655-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-8x1-6656-6911-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-8x1-6400-6655-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-8x1-6656-6911-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-8x1-6400-6655-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-8x1-6656-6911-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-8x1-6400-6655-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-8x1-6656-6911-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-8x1-6400-6655-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-8x1-6656-6911-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-8x1-6400-6655-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-8x1-6656-6911-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-8x1-6400-6655-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-8x1-6656-6911-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-8x1-6400-6655-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-8x1-6656-6911-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6400-6655-7x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6656-6911-7x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6400-6655-7x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6656-6911-7x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6400-6655-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6400-6655-7x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6656-6911-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6656-6911-7x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-8x1-12800-13055-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-8x1-13056-13311-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-8x1-13312-13567-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-1', '-2', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-2', '-5', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-3', '-6', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-7', '-13', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-65', '-98', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6144-6399-7x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-7x1-6144-6399-7x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-7x1-6144-6399-7x2-0-11-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6144-6399-7x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-7x1-6144-6399-7x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-7x1-6144-6399-7x3-0-30-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-7x1-6144-6399-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2304-2559-7x1-6144-6399-7x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-2', '-5', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2560-2815-7x1-6144-6399-7x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-2816-3071-7x1-6144-6399-7x5-0-29-1', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-4864-5119-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5376-5631-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5632-5887-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5888-6143-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'tile cached', 'undefined', '0-5120-5375-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-1', '-2', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '0', '-1', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-1', '0', 'Sensemaking']
['p4', '00:30:44', 'pan', 'geo-0-1', '-1', '-1', 'Sensemaking']
['p4', '00:30:45', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:30:45', 'pan', 'geo-0-1', '-3', '-5', 'Sensemaking']
['p4', '00:30:45', 'pan', 'geo-0-1', '-21', '-31', 'Sensemaking']
['p4', '00:30:45', 'pan', 'geo-0-1', '-9', '-14', 'Sensemaking']
['p4', '00:30:45', 'tile cached', 'undefined', '0-4864-5119-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:45', 'tile cached', 'undefined', '0-5120-5375-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:45', 'tile cached', 'undefined', '0-5376-5631-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:45', 'tile cached', 'undefined', '0-5888-6143-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:45', 'tile cached', 'undefined', '0-5632-5887-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:45', 'pan', 'geo-0-1', '-8', '-13', 'Sensemaking']
['p4', '00:30:45', 'tile cached', 'undefined', '0-4608-4863-8x1-12288-12543-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:45', 'tile cached', 'undefined', '0-4608-4863-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:45', 'tile cached', 'undefined', '0-4608-4863-8x1-12800-13055-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:45', 'pan', 'geo-0-1', '-5', '-11', 'Sensemaking']
['p4', '00:30:45', 'pan', 'geo-0-1', '-5', '-8', 'Sensemaking']
['p4', '00:30:45', 'pan', 'geo-0-1', '-2', '-4', 'Sensemaking']
['p4', '00:30:45', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:30:46', 'pan', 'geo-0-1', '2612', '6379', 'Sensemaking']
['p4', '00:30:46', 'zoom', 'geo-0-1', '8', 'Sensemaking']
['p4', '00:30:46', 'pan', 'geo-0-1', '0', '0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-7x1-12544-12799-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5120-5375-7x1-12544-12799-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5376-5631-7x1-12544-12799-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-7x1-12544-12799-7x2-0-11-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-7x1-12800-13055-7x2-0-11-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5120-5375-7x1-12544-12799-7x2-0-11-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5376-5631-7x1-12544-12799-7x2-0-11-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-7x1-12544-12799-7x3-0-30-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-7x1-12800-13055-7x3-0-30-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5120-5375-7x1-12544-12799-7x3-0-30-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5376-5631-7x1-12544-12799-7x3-0-30-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-7x1-12800-13055-7x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-7x1-12544-12799-7x5-0-29-1', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-7x1-12800-13055-7x5-0-29-1', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5120-5375-7x1-12544-12799-7x5-0-29-1', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-9984-10239-8x1-25088-25343-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5376-5631-7x1-12544-12799-7x5-0-29-1', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-9984-10239-8x1-25344-25599-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-9984-10239-8x1-25600-25855-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10240-10495-8x1-25088-25343-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10240-10495-8x1-25344-25599-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10496-10751-8x1-25088-25343-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10496-10751-8x1-25344-25599-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10240-10495-8x1-25600-25855-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10496-10751-8x1-25600-25855-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10752-11007-8x1-25088-25343-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10752-11007-8x1-25344-25599-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-11008-11263-8x1-25088-25343-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-11008-11263-8x1-25344-25599-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10752-11007-8x1-25600-25855-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-11008-11263-8x1-25600-25855-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-8x1-12544-12799-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-8x1-12800-13055-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5376-5631-8x1-12544-12799-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5120-5375-8x1-12544-12799-8x2-0-11-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-8x1-12544-12799-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-8x1-12800-13055-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5120-5375-8x1-12544-12799-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5376-5631-8x1-12544-12799-8x3-0-30-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-8x1-12800-13055-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5376-5631-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5120-5375-8x1-12544-12799-8x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-8x1-12544-12799-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-4864-5119-8x1-12800-13055-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5120-5375-8x1-12544-12799-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-5376-5631-8x1-12544-12799-8x5-0-29-1', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-9984-10239-9x1-25088-25343-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-9984-10239-9x1-25344-25599-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-9984-10239-9x1-25600-25855-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10240-10495-9x1-25088-25343-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10240-10495-9x1-25344-25599-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10496-10751-9x1-25344-25599-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10496-10751-9x1-25088-25343-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10240-10495-9x1-25600-25855-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10496-10751-9x1-25600-25855-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10752-11007-9x1-25088-25343-9x4-0-23-0', 'Sensemaking']
['p4', '00:30:47', 'tile cached', 'undefined', '0-10752-11007-9x1-25344-25599-9x4-0-23-0', 'Sensemaking']
